"","Date","stock","value","change"
"967",2007-10-09,"IBM",98.952219,0.270498229049312
"968",2007-10-09,"SBUX",12.264583,-0.821821663239586
"969",2007-10-09,"AAPL",22.207621,-0.637434329413317
"970",2007-10-09,"GSPC",1565.150024,-0.171232978238771
"971",2007-10-10,"MSFT",24.495938,-1.05855101364152
"972",2007-10-10,"IBM",99.219883,-0.4805256623816
"973",2007-10-10,"SBUX",12.16379,-0.86628427488472
"974",2007-10-10,"AAPL",22.066062,-2.73397672860703
"975",2007-10-10,"GSPC",1562.469971,-0.51584588181503
"976",2007-10-11,"MSFT",24.236636,0.869274927428045
"977",2007-10-11,"IBM",98.743106,-0.203308370712981
"978",2007-10-11,"SBUX",12.058417,0.0759884153948163
"979",2007-10-11,"AAPL",21.462781,3.09437066892683
"980",2007-10-11,"GSPC",1554.410034,0.475422497176183
"981",2007-10-12,"MSFT",24.447319,-0.430889783865459
"982",2007-10-12,"IBM",98.542353,0.186742039739999
"983",2007-10-12,"SBUX",12.06758,-0.873199100399578
"984",2007-10-12,"AAPL",22.126919,-0.161432325937476
"985",2007-10-12,"GSPC",1561.800049,-0.838141092925521
"986",2007-10-15,"MSFT",24.341978,0.932089413604761
"987",2007-10-15,"IBM",98.726373,1.33017040948117
"988",2007-10-15,"SBUX",11.962206,-0.153199167444534
"989",2007-10-15,"AAPL",22.091199,1.55706804325107
"990",2007-10-15,"GSPC",1548.709961,-0.657316880265097
"991",2007-10-16,"MSFT",24.568867,2.50659503346247
"992",2007-10-16,"IBM",100.039602,-3.19398011999288
"993",2007-10-16,"SBUX",11.94388,1.26582818983446
"994",2007-10-16,"AAPL",22.435174,1.86932804711031
"995",2007-10-16,"GSPC",1538.530029,0.176139623466525
"996",2007-10-17,"MSFT",25.184709,0.257402219735793
"997",2007-10-17,"IBM",96.844357,-0.846429286530351
"998",2007-10-17,"SBUX",12.095069,0.984847626747729
"999",2007-10-17,"AAPL",22.854561,0.434154040412325
"1000",2007-10-17,"GSPC",1541.23999,-0.0752662795882941
"1001",2007-10-18,"MSFT",25.249535,-3.17715157922711
"1002",2007-10-18,"IBM",96.024638,-2.19512517193764
"1003",2007-10-18,"SBUX",12.214187,-2.10052457850859
"1004",2007-10-18,"AAPL",22.953785,-1.77521920676699
"1005",2007-10-18,"GSPC",1540.079956,-2.56155213541394
"1006",2007-10-19,"MSFT",24.447319,1.12694974855934
"1007",2007-10-19,"IBM",93.916777,0.970790341325286
"1008",2007-10-19,"SBUX",11.957625,0.344826000146351
"1009",2007-10-19,"AAPL",22.546305,2.31193537034118
"1010",2007-10-19,"GSPC",1500.630005,0.379837200443027
"1011",2007-10-22,"MSFT",24.722828,1.27826395912313
"1012",2007-10-22,"IBM",94.828512,1.15550690070935
"1013",2007-10-22,"SBUX",11.998858,-0.190918169045763
"1014",2007-10-22,"AAPL",23.067561,6.76760755070723
"1015",2007-10-22,"GSPC",1506.329956,0.880285886049256
"1016",2007-10-23,"MSFT",25.038851,1.13268775791668
"1017",2007-10-23,"IBM",95.924262,-1.50854848380277
"1018",2007-10-23,"SBUX",11.97595,-0.267786689156177
"1019",2007-10-23,"AAPL",24.628683,-0.123551064423534
"1020",2007-10-23,"GSPC",1519.589966,-0.24414224119719
"1021",2007-10-24,"MSFT",25.322463,2.36800030076063
"1022",2007-10-24,"IBM",94.477198,-0.123948426158871
"1023",2007-10-24,"SBUX",11.94388,0.38358556850872
"1024",2007-10-24,"AAPL",24.598254,-1.69418122115496
"1025",2007-10-24,"GSPC",1515.880005,-0.0976318043063014
"1026",2007-10-25,"MSFT",25.922099,9.50296887609294
"1027",2007-10-25,"IBM",94.360095,0.81553542310443
"1028",2007-10-25,"SBUX",11.989695,0
"1029",2007-10-25,"AAPL",24.181515,1.05043873388412
"1030",2007-10-25,"GSPC",1514.400024,1.37876417519127
"1031",2007-10-26,"MSFT",28.385468,-1.31315784541583
"1032",2007-10-26,"IBM",95.129635,0.940824591621741
"1033",2007-10-26,"SBUX",11.989695,0.22927188723317
"1034",2007-10-26,"AAPL",24.435527,0.211155666910728
"1035",2007-10-26,"GSPC",1535.280029,0.37126458315964
"1036",2007-10-29,"MSFT",28.012722,2.89267854798259
"1037",2007-10-29,"IBM",96.024638,-0.592334438167838
"1038",2007-10-29,"SBUX",12.017184,-0.304996578233304
"1039",2007-10-29,"AAPL",24.487124,1.03192600323337
"1040",2007-10-29,"GSPC",1540.97998,-0.646339350885022
"1041",2007-10-30,"MSFT",28.82304,3.48608960054179
"1042",2007-10-30,"IBM",95.455851,1.75254107786437
"1043",2007-10-30,"SBUX",11.980532,2.02677143218682
"1044",2007-10-30,"AAPL",24.739813,1.57754223930471
"1045",2007-10-30,"GSPC",1531.02002,1.19919953757365
"1046",2007-10-31,"MSFT",29.827837,0.679164231720862
"1047",2007-10-31,"IBM",97.128754,-2.12711057736826
"1048",2007-10-31,"SBUX",12.22335,-3.18591057279714
"1049",2007-10-31,"AAPL",25.130094,-1.32139577352954
"1050",2007-10-31,"GSPC",1549.380005,-2.64235138364264
"1051",2007-11-01,"MSFT",30.030417,0
"1052",2007-11-01,"IBM",95.062718,0.827096065147221
"1053",2007-11-01,"SBUX",11.833925,-1.16143206924162
"1054",2007-11-01,"AAPL",24.798026,0.229405356700573
"1055",2007-11-01,"GSPC",1508.439941,0.080220827300405
"1056",2007-11-02,"MSFT",30.030417,-0.890453835522826
"1057",2007-11-02,"IBM",95.848978,-1.03848055636024
"1058",2007-11-02,"SBUX",11.696482,-2.23267987759054
"1059",2007-11-02,"AAPL",24.854914,-0.899560545653065
"1060",2007-11-02,"GSPC",1509.650024,-0.495477751868672
"1061",2007-11-05,"MSFT",29.76301,-0.871222366286211
"1062",2007-11-05,"IBM",94.853605,-0.20282518518932
"1063",2007-11-05,"SBUX",11.435337,-0.0400512901368862
"1064",2007-11-05,"AAPL",24.631329,3.01321134559974
"1065",2007-11-05,"GSPC",1502.170044,1.20492191095777
"1066",2007-11-06,"MSFT",29.503708,-2.44438088934448
"1067",2007-11-06,"IBM",94.661218,-1.49862111429837
"1068",2007-11-06,"SBUX",11.430757,-3.36674115283878
"1069",2007-11-06,"AAPL",25.373523,-2.86249962214549
"1070",2007-11-06,"GSPC",1520.27002,-2.93697990571438
"1071",2007-11-07,"MSFT",28.782525,-2.19594354560624
"1072",2007-11-07,"IBM",93.242605,-4.47425401724887
"1073",2007-11-07,"SBUX",11.045913,-2.94483579582783
"1074",2007-11-07,"AAPL",24.647206,-5.81321063328639
"1075",2007-11-07,"GSPC",1475.619995,-0.0576012118892497
"1076",2007-11-08,"MSFT",28.150477,-2.90731485651202
"1077",2007-11-08,"IBM",89.070694,-5.52257064484083
"1078",2007-11-08,"SBUX",10.720629,-3.54701202699954
"1079",2007-11-08,"AAPL",23.214412,-5.75596314909893
"1080",2007-11-08,"GSPC",1474.77002,-1.42870201551832
"1081",2007-11-09,"MSFT",27.332054,-1.03764978658392
"1082",2007-11-09,"IBM",84.151702,1.19700371597951
"1083",2007-11-09,"SBUX",10.340367,2.52548096213606
"1084",2007-11-09,"AAPL",21.878199,-7.02062816048066
"1085",2007-11-09,"GSPC",1453.699951,-0.998823518568044
"1086",2007-11-12,"MSFT",27.048443,3.57678628673747
"1087",2007-11-12,"IBM",85.159001,3.76540232077169
"1088",2007-11-12,"SBUX",10.601511,3.67328770398861
"1089",2007-11-12,"AAPL",20.342212,10.5359092708305
"1090",2007-11-12,"GSPC",1439.180054,2.90929511450831
"1091",2007-11-13,"MSFT",28.015908,-1.53801190380836
"1092",2007-11-13,"IBM",88.36558,-1.7383816187253
"1093",2007-11-13,"SBUX",10.990935,1.08379314407736
"1094",2007-11-13,"AAPL",22.485449,-2.26524718274471
"1095",2007-11-13,"GSPC",1481.050049,-0.706937149562858
"1096",2007-11-14,"MSFT",27.58502,-0.501036432092498
"1097",2007-11-14,"IBM",86.829449,0.154674481465387
"1098",2007-11-14,"SBUX",11.110054,-0.618556849498655
"1099",2007-11-14,"AAPL",21.976098,-1.08963838803413
"1100",2007-11-14,"GSPC",1470.579956,-1.32124281449135
"1101",2007-11-15,"MSFT",27.446809,0.977494323657083
"1102",2007-11-15,"IBM",86.963752,1.14865099196731
"1103",2007-11-15,"SBUX",11.041332,-3.85892752794682
"1104",2007-11-15,"AAPL",21.736638,1.27206884523725
"1105",2007-11-15,"GSPC",1451.150024,0.523031104604799
"1106",2007-11-16,"MSFT",27.7151,-0.381348073793709
"1107",2007-11-16,"IBM",87.962662,-2.45252354913951
"1108",2007-11-16,"SBUX",10.615255,-1.29476870786429
"1109",2007-11-16,"AAPL",22.013143,-1.46643757322614
"1110",2007-11-16,"GSPC",1458.73999,-1.74602534890403
"1111",2007-11-19,"MSFT",27.609409,1.82568558421515
"1112",2007-11-19,"IBM",85.805357,1.17393602825987
"1113",2007-11-19,"SBUX",10.477812,1.00567752122294
"1114",2007-11-19,"AAPL",21.690334,2.98871838488056
"1115",2007-11-19,"GSPC",1433.27002,0.448619653678385
"1116",2007-11-20,"MSFT",28.11347,-1.01215182615309
"1117",2007-11-20,"IBM",86.812657,-1.16031467623437
"1118",2007-11-20,"SBUX",10.583185,-1.25541602079148
"1119",2007-11-20,"AAPL",22.338597,-0.230976905129722
"1120",2007-11-20,"GSPC",1439.699951,-1.59268818367836
"1121",2007-11-21,"MSFT",27.828919,-0.350566976748182
"1122",2007-11-21,"IBM",85.805357,1.7902576875241
"1123",2007-11-21,"SBUX",10.450322,1.13985961389515
"1124",2007-11-21,"AAPL",22.287,1.82833041683492
"1125",2007-11-21,"GSPC",1416.77002,1.68904837497903
"1126",2007-11-23,"MSFT",27.73136,-3.34212602627495
"1127",2007-11-23,"IBM",87.341494,-1.99904068506087
"1128",2007-11-23,"SBUX",10.569441,-3.85782937810996
"1129",2007-11-23,"AAPL",22.69448,0.582952330258293
"1130",2007-11-23,"GSPC",1440.699951,-2.32386903163017
"1131",2007-11-26,"MSFT",26.804543,0.272976114534022
"1132",2007-11-26,"IBM",85.595502,1.82406664312804
"1133",2007-11-26,"SBUX",10.16169,1.93869326854096
"1134",2007-11-26,"AAPL",22.826778,1.3156346462913
"1135",2007-11-26,"GSPC",1407.219971,1.49301526648104
"1136",2007-11-27,"MSFT",26.877713,1.93587155276195
"1137",2007-11-27,"IBM",87.156821,3.40942104806692
"1138",2007-11-27,"SBUX",10.358694,1.54797506326569
"1139",2007-11-27,"AAPL",23.127095,3.09478989903401
"1140",2007-11-27,"GSPC",1428.22998,2.85598542049929
"1141",2007-11-28,"MSFT",27.398031,-0.326410317588151
"1142",2007-11-28,"IBM",90.128364,0.121073982880683
"1143",2007-11-28,"SBUX",10.519044,0.348444212230704
"1144",2007-11-28,"AAPL",23.84283,2.2583518818865
"1145",2007-11-28,"GSPC",1469.02002,0.0476474786232019
"1146",2007-11-29,"MSFT",27.308601,0.0297635166297946
"1147",2007-11-29,"IBM",90.237486,-2.15813968930828
"1148",2007-11-29,"SBUX",10.555697,1.51908490742013
"1149",2007-11-29,"AAPL",24.381285,-1.12322627786025
"1150",2007-11-29,"GSPC",1469.719971,0.777021760970544
"1151",2007-11-30,"MSFT",27.316729,-2.02380746245276
"1152",2007-11-30,"IBM",88.290035,0.617989334809973
"1153",2007-11-30,"SBUX",10.716047,-2.47969237163667
"1154",2007-11-30,"AAPL",24.107428,-1.84392959713495
"1155",2007-11-30,"GSPC",1481.140015,-0.588733739666063
"1156",2007-12-03,"MSFT",26.763891,-0.455643762709988
"1157",2007-12-03,"IBM",88.835658,0.755925058831671
"1158",2007-12-03,"SBUX",10.450322,-2.06049153317955
"1159",2007-12-03,"AAPL",23.662904,0.531143599280966
"1160",2007-12-03,"GSPC",1472.420044,-0.654025666061904
"1161",2007-12-04,"MSFT",26.641943,4.21117183532748
"1162",2007-12-04,"IBM",89.507189,1.43487468922748
"1163",2007-12-04,"SBUX",10.234994,1.38764126290646
"1164",2007-12-04,"AAPL",23.788588,3.16445011364272
"1165",2007-12-04,"GSPC",1462.790039,1.5190130099047
"1166",2007-12-05,"MSFT",27.763881,1.17129518023795
"1167",2007-12-05,"IBM",90.791505,1.42381052059881
"1168",2007-12-05,"SBUX",10.377019,0.883008887234364
"1169",2007-12-05,"AAPL",24.541366,2.39892107065271
"1170",2007-12-05,"GSPC",1485.01001,1.50369060475222
"1171",2007-12-06,"MSFT",28.089078,-0.057887268496314
"1172",2007-12-06,"IBM",92.084204,-0.765721990711885
"1173",2007-12-06,"SBUX",10.468649,-1.00656732306145
"1174",2007-12-06,"AAPL",25.130094,2.29007897861425
"1175",2007-12-06,"GSPC",1507.339966,-0.177792141152582
"1176",2007-12-07,"MSFT",28.072818,0.666085606368399
"1177",2007-12-07,"IBM",91.379095,0.486862996399776
"1178",2007-12-07,"SBUX",10.363275,0.486294149291619
"1179",2007-12-07,"AAPL",25.705593,-0.0463206586986761
"1180",2007-12-07,"GSPC",1504.660034,0.750995357400449
"1181",2007-12-10,"MSFT",28.259807,-1.89873554338145
"1182",2007-12-10,"IBM",91.823986,-2.19398665616629
"1183",2007-12-10,"SBUX",10.413671,-3.65156533176437
"1184",2007-12-10,"AAPL",25.693686,-2.91951882653194
"1185",2007-12-10,"GSPC",1515.959961,-2.52710744251642
"1186",2007-12-11,"MSFT",27.723228,1.08505402040484
"1187",2007-12-11,"IBM",89.80938,1.38331096373229
"1188",2007-12-11,"SBUX",10.033409,-0.091324892666101
"1189",2007-12-11,"AAPL",24.943554,1.23050628631349
"1190",2007-12-11,"GSPC",1477.650024,0.605010784339822
"1191",2007-12-12,"MSFT",28.02404,2.17580334598438
"1192",2007-12-12,"IBM",91.051723,-0.267356829699967
"1193",2007-12-12,"SBUX",10.024246,-1.73673910237238
"1194",2007-12-12,"AAPL",25.250486,0.508223881314604
"1195",2007-12-12,"GSPC",1486.589966,0.122432415233993
"1196",2007-12-13,"MSFT",28.633788,0.255537269466412
"1197",2007-12-13,"IBM",90.80829,-2.2277712750675
"1198",2007-12-13,"SBUX",9.850151,-1.16279435716265
"1199",2007-12-13,"AAPL",25.378815,-0.750661526158722
"1200",2007-12-13,"GSPC",1488.410034,-1.37462678513493
"1201",2007-12-14,"MSFT",28.706958,-2.60549724565035
"1202",2007-12-14,"IBM",88.785289,-1.17235300095718
"1203",2007-12-14,"SBUX",9.735614,-5.17646858225891
"1204",2007-12-14,"AAPL",25.188306,-3.14617426038893
"1205",2007-12-14,"GSPC",1467.949951,-1.50208983521401
"1206",2007-12-17,"MSFT",27.958999,1.0177438755944
"1207",2007-12-17,"IBM",87.744412,1.70285943679239
"1208",2007-12-17,"SBUX",9.231653,2.23325118480948
"1209",2007-12-17,"AAPL",24.395838,-0.770069878312859
"1210",2007-12-17,"GSPC",1445.900024,0.627979517897846
"1211",2007-12-18,"MSFT",28.24355,0.143923125811033
"1212",2007-12-18,"IBM",89.238576,0.78073634881848
"1213",2007-12-18,"SBUX",9.437819,-2.76698461795038
"1214",2007-12-18,"AAPL",24.207973,0.0765161131004312
"1215",2007-12-18,"GSPC",1454.97998,-0.136082972083236
"1216",2007-12-19,"MSFT",28.284199,2.09830230652811
"1217",2007-12-19,"IBM",89.935294,1.5867063268843
"1218",2007-12-19,"SBUX",9.176676,2.49625245568221
"1219",2007-12-19,"AAPL",24.226496,2.2335050021266
"1220",2007-12-19,"GSPC",1453,0.490020302821749
"1221",2007-12-20,"MSFT",28.877687,1.52027411336649
"1222",2007-12-20,"IBM",91.362303,2.03051032984578
"1223",2007-12-20,"SBUX",9.405749,2.58158069070311
"1224",2007-12-20,"AAPL",24.767596,3.57887378330945
"1225",2007-12-20,"GSPC",1460.119995,1.66698395223332
"1226",2007-12-21,"MSFT",29.316707,1.44204122243334
"1227",2007-12-21,"IBM",93.217424,0.540295985866341
"1228",2007-12-21,"SBUX",9.648566,0.759729476898424
"1229",2007-12-21,"AAPL",25.653997,2.52178247311715
"1230",2007-12-21,"GSPC",1484.459961,0.807700464478882
"1231",2007-12-24,"MSFT",29.739466,0.0820088699642399
"1232",2007-12-24,"IBM",93.721074,-0.0806126058692033
"1233",2007-12-24,"SBUX",9.721869,-1.8850079136018
"1234",2007-12-24,"AAPL",26.300935,0.0754573934348765
"1235",2007-12-24,"GSPC",1496.449951,0.0808635797803531
"1236",2007-12-26,"MSFT",29.763855,-1.74815392696947
"1237",2007-12-26,"IBM",93.645523,-1.75690192899023
"1238",2007-12-26,"SBUX",9.538611,-1.72910919629702
"1239",2007-12-26,"AAPL",26.320781,-0.191001171279837
"1240",2007-12-26,"GSPC",1497.660034,-1.42822893810359
"1241",2007-12-27,"MSFT",29.243537,0.417008380347424
"1242",2007-12-27,"IBM",92.000263,0.447078069765945
"1243",2007-12-27,"SBUX",9.373678,-1.61289944032641
"1244",2007-12-27,"AAPL",26.270508,0.634529031566499
"1245",2007-12-27,"GSPC",1476.27002,0.150376961526327
"1246",2007-12-28,"MSFT",29.365485,-1.43964930257409
"1247",2007-12-28,"IBM",92.411576,-1.80761012018667
"1248",2007-12-28,"SBUX",9.22249,1.68901240337479
"1249",2007-12-28,"AAPL",26.437202,-0.875743204594791
"1250",2007-12-28,"GSPC",1478.48999,-0.685158849130929
"1251",2007-12-31,"MSFT",28.942725,-1.06740813105884
"1252",2007-12-31,"IBM",90.741135,-3.15448225328017
"1253",2007-12-31,"SBUX",9.378259,-5.6668300587561
"1254",2007-12-31,"AAPL",26.20568,-1.63569882559812
"1255",2007-12-31,"GSPC",1468.359985,-1.44378430470509
"1256",2008-01-02,"MSFT",28.633788,0.425888464355466
"1257",2008-01-02,"IBM",87.878722,0.200591219339761
"1258",2008-01-02,"SBUX",8.846809,-3.15896952223112
"1259",2008-01-02,"AAPL",25.777034,0.046192281082458
"1260",2008-01-02,"GSPC",1447.160034,0
"1261",2008-01-03,"MSFT",28.755736,-2.79897548092666
"1262",2008-01-03,"IBM",88.054999,-3.59390271527911
"1263",2008-01-03,"SBUX",8.567341,-3.15508627472632
"1264",2008-01-03,"AAPL",25.788941,-7.63351236485438
"1265",2008-01-03,"GSPC",1447.160034,-2.45515548835285
"1266",2008-01-04,"MSFT",27.95087,0.66899169864838
"1267",2008-01-04,"IBM",84.890388,-1.06792655960059
"1268",2008-01-04,"SBUX",8.297034,1.49088216343335
"1269",2008-01-04,"AAPL",23.820339,-1.33851999335526
"1270",2008-01-04,"GSPC",1411.630005,0.322325891620584
"1271",2008-01-07,"MSFT",28.137859,-3.35163027151426
"1272",2008-01-07,"IBM",83.983821,-2.45877834017578
"1273",2008-01-07,"SBUX",8.420733,8.05224438300086
"1274",2008-01-07,"AAPL",23.501499,-3.597162036345
"1275",2008-01-07,"GSPC",1416.180054,-1.8352265961232
"1276",2008-01-08,"MSFT",27.194782,2.95963394742418
"1277",2008-01-08,"IBM",81.918845,0.737782618883358
"1278",2008-01-08,"SBUX",9.098791,-2.01411374324348
"1279",2008-01-08,"AAPL",22.656112,4.75912636731316
"1280",2008-01-08,"GSPC",1390.189941,1.36240836172184
"1281",2008-01-09,"MSFT",27.999648,-0.319386157997417
"1282",2008-01-09,"IBM",82.523228,1.63767709135177
"1283",2008-01-09,"SBUX",8.915531,4.36793949793906
"1284",2008-01-09,"AAPL",23.734345,-0.769227042077628
"1285",2008-01-09,"GSPC",1409.130005,0.794813179781808
"1286",2008-01-10,"MSFT",27.910221,-1.22342635696077
"1287",2008-01-10,"IBM",83.874692,-2.25180081734308
"1288",2008-01-10,"SBUX",9.304956,-2.56031302028726
"1289",2008-01-10,"AAPL",23.551774,-2.99404622343948
"1290",2008-01-10,"GSPC",1420.329956,-1.35953874086988
"1291",2008-01-11,"MSFT",27.56876,1.4155116153211
"1292",2008-01-11,"IBM",81.986001,5.38548282163439
"1293",2008-01-11,"SBUX",9.06672,-1.21273183687154
"1294",2008-01-11,"AAPL",22.846623,3.52655182343579
"1295",2008-01-11,"GSPC",1401.02002,1.08706369520687
"1296",2008-01-14,"MSFT",27.958999,-1.13404989928288
"1297",2008-01-14,"IBM",86.401343,-1.06868593466191
"1298",2008-01-14,"SBUX",8.956765,-3.63171301245483
"1299",2008-01-14,"AAPL",23.652321,-5.44804038470474
"1300",2008-01-14,"GSPC",1416.25,-2.49250125330979
"1301",2008-01-15,"MSFT",27.64193,-2.26470799976702
"1302",2008-01-15,"IBM",85.477984,-0.1964096392353
"1303",2008-01-15,"SBUX",8.631481,2.44160880386575
"1304",2008-01-15,"AAPL",22.363733,-5.5608158083447
"1305",2008-01-15,"GSPC",1380.949951,-0.561207884064728
"1306",2008-01-16,"MSFT",27.015921,-0.361116691154081
"1307",2008-01-16,"IBM",85.310097,-0.521498645113483
"1308",2008-01-16,"SBUX",8.842228,-1.29534094800542
"1309",2008-01-16,"AAPL",21.120127,0.78301139003567
"1310",2008-01-16,"GSPC",1373.199951,-2.90925957074987
"1311",2008-01-17,"MSFT",26.918362,-0.302028035732634
"1312",2008-01-17,"IBM",84.865206,2.27497827554912
"1313",2008-01-17,"SBUX",8.727691,-2.04724250663779
"1314",2008-01-17,"AAPL",21.2855,0.292123746212217
"1315",2008-01-17,"GSPC",1333.25,-0.604542208888049
"1316",2008-01-18,"MSFT",26.837061,-3.18085501240244
"1317",2008-01-18,"IBM",86.795871,-2.10831688064977
"1318",2008-01-18,"SBUX",8.549014,0.0535968241483869
"1319",2008-01-18,"AAPL",21.34768,-3.54486763901277
"1320",2008-01-18,"GSPC",1325.189941,-1.10851588481836
"1321",2008-01-22,"MSFT",25.983413,-0.0938637276019102
"1322",2008-01-22,"IBM",84.965939,4.82117781338236
"1323",2008-01-22,"SBUX",8.553596,6.96303636505628
"1324",2008-01-22,"AAPL",20.590933,-10.6463558499268
"1325",2008-01-22,"GSPC",1310.5,2.14421793208699
"1326",2008-01-23,"MSFT",25.959024,4.13404217354243
"1327",2008-01-23,"IBM",89.062298,0.763436398193996
"1328",2008-01-23,"SBUX",9.149186,2.40361273669592
"1329",2008-01-23,"AAPL",18.398749,-2.49514790380585
"1330",2008-01-23,"GSPC",1338.599976,1.0062729898032
"1331",2008-01-24,"MSFT",27.032181,-0.932333206854457
"1332",2008-01-24,"IBM",89.742232,-2.23553165024912
"1333",2008-01-24,"SBUX",9.369097,-3.86308306979851
"1334",2008-01-24,"AAPL",17.939673,-4.12242185239386
"1335",2008-01-24,"GSPC",1352.069946,-1.58719310812933
"1336",2008-01-25,"MSFT",26.780151,-0.667875248350921
"1337",2008-01-25,"IBM",87.736016,0.440113442123914
"1338",2008-01-25,"SBUX",9.007161,0
"1339",2008-01-25,"AAPL",17.200124,0
"1340",2008-01-25,"GSPC",1330.609985,1.75483246505173
"1341",2008-01-28,"MSFT",26.601293,-0.366752849194206
"1342",2008-01-28,"IBM",88.122154,1.06686452534967
"1343",2008-01-28,"SBUX",9.007161,1.57680094760158
"1344",2008-01-28,"AAPL",17.200124,1.17684035301142
"1345",2008-01-28,"GSPC",1353.959961,0.615977446913581
"1346",2008-01-29,"MSFT",26.503732,-1.2269894669928
"1347",2008-01-29,"IBM",89.062298,-0.424124470715994
"1348",2008-01-29,"SBUX",9.149186,-3.75563465427416
"1349",2008-01-29,"AAPL",17.402542,0.48653236981125
"1350",2008-01-29,"GSPC",1362.300049,-0.476399454346642
"1351",2008-01-30,"MSFT",26.178534,1.24223151686034
"1352",2008-01-30,"IBM",88.684563,1.38192032360807
"1353",2008-01-30,"SBUX",8.805576,-1.61289846342818
"1354",2008-01-30,"AAPL",17.487211,2.40581531268767
"1355",2008-01-30,"GSPC",1355.810059,1.67722534945435
"1356",2008-01-31,"MSFT",26.503732,-6.59508630709064
"1357",2008-01-31,"IBM",89.910113,1.83923136655384
"1358",2008-01-31,"SBUX",8.663551,1.63933934249363
"1359",2008-01-31,"AAPL",17.907921,-1.1894178000897
"1360",2008-01-31,"GSPC",1378.550049,1.22374918576496
"1361",2008-02-01,"MSFT",24.755788,-0.853860923352544
"1362",2008-02-01,"IBM",91.563768,-1.05427290847182
"1363",2008-02-01,"SBUX",8.805576,-0.156082918369007
"1364",2008-02-01,"AAPL",17.694921,-1.57010025645212
"1365",2008-02-01,"GSPC",1395.420044,-1.04628696303863
"1366",2008-02-04,"MSFT",24.544408,-3.70983891728007
"1367",2008-02-04,"IBM",90.598436,-2.69619555021899
"1368",2008-02-04,"SBUX",8.791832,-3.5435049259358
"1369",2008-02-04,"AAPL",17.417093,-1.73945789920282
"1370",2008-02-04,"GSPC",1380.819946,-3.19954322270488
"1371",2008-02-05,"MSFT",23.63385,-1.89198120492429
"1372",2008-02-05,"IBM",88.155725,-0.98452142501239
"1373",2008-02-05,"SBUX",8.480293,-1.94489742276593
"1374",2008-02-05,"AAPL",17.11413,-5.68954425378327
"1375",2008-02-05,"GSPC",1336.640015,-0.762364128385001
"1376",2008-02-06,"MSFT",23.186702,-1.40252373968493
"1377",2008-02-06,"IBM",87.287813,-1.2066804789805
"1378",2008-02-06,"SBUX",8.31536,2.09366762232784
"1379",2008-02-06,"AAPL",16.140414,-0.622957998475131
"1380",2008-02-06,"GSPC",1326.449951,0.788577284209945
"1381",2008-02-07,"MSFT",22.861503,1.56471777030584
"1382",2008-02-07,"IBM",86.234528,0.908735767649832
"1383",2008-02-07,"SBUX",8.489456,-1.45710160933753
"1384",2008-02-07,"AAPL",16.039866,3.49719879205974
"1385",2008-02-07,"GSPC",1336.910034,-0.420371966480432
"1386",2008-02-08,"MSFT",23.219221,-1.22549331004688
"1387",2008-02-08,"IBM",87.018172,1.8107907392033
"1388",2008-02-08,"SBUX",8.365756,1.42387609679269
"1389",2008-02-08,"AAPL",16.600812,3.16385126221536
"1390",2008-02-08,"GSPC",1331.290039,0.588899921904997
"1391",2008-02-11,"MSFT",22.934671,0.460835038793435
"1392",2008-02-11,"IBM",88.593889,1.32204603863817
"1393",2008-02-11,"SBUX",8.484874,1.0259079863767
"1394",2008-02-11,"AAPL",17.126037,-3.54577068822169
"1395",2008-02-11,"GSPC",1339.130005,0.726589648777235
"1396",2008-02-12,"MSFT",23.040362,2.18771736312129
"1397",2008-02-12,"IBM",89.765141,1.77414749451572
"1398",2008-02-12,"SBUX",8.571921,0.748268678631092
"1399",2008-02-12,"AAPL",16.518787,3.63607206751925
"1400",2008-02-12,"GSPC",1348.859985,1.36040628412592
"1401",2008-02-13,"MSFT",23.54442,-1.58839759059683
"1402",2008-02-13,"IBM",91.357707,-2.11215677731492
"1403",2008-02-13,"SBUX",8.636062,-3.55437466752788
"1404",2008-02-13,"AAPL",17.119422,-1.49923285961407
"1405",2008-02-13,"GSPC",1367.209961,-1.3421476235134
"1406",2008-02-14,"MSFT",23.170441,-0.280702469150241
"1407",2008-02-14,"IBM",89.428089,0.0282729959710972
"1408",2008-02-14,"SBUX",8.329104,0.605071085677406
"1409",2008-02-14,"AAPL",16.862762,-2.22030056523361
"1410",2008-02-14,"GSPC",1348.859985,0.0837748181847045
"1411",2008-02-15,"MSFT",23.105401,-0.494516411985239
"1412",2008-02-15,"IBM",89.453373,-1.09269440292654
"1413",2008-02-15,"SBUX",8.379501,-1.03882080806482
"1414",2008-02-15,"AAPL",16.488358,-1.96581127120117
"1415",2008-02-15,"GSPC",1349.98999,-0.089627405311355
"1416",2008-02-19,"MSFT",22.991141,0.177490103688203
"1417",2008-02-19,"IBM",88.475921,2.71428426272048
"1418",2008-02-19,"SBUX",8.292453,0.883972450612614
"1419",2008-02-19,"AAPL",16.164228,1.34227876518445
"1420",2008-02-19,"GSPC",1348.780029,0.834087083002027
"1421",2008-02-20,"MSFT",23.031948,-0.425226732884249
"1422",2008-02-20,"IBM",90.877409,-0.853034883509939
"1423",2008-02-20,"SBUX",8.365756,-2.35487384523286
"1424",2008-02-20,"AAPL",16.381197,-1.84137947916748
"1425",2008-02-20,"GSPC",1360.030029,-1.28673629455574
"1426",2008-02-21,"MSFT",22.93401,-1.49466229412126
